"id","city","temperature","humidity","pressure","wind_speed","wind_direction","rain","snow","cloudiness","visibility","description","condition_type","timestamp"
"962","Samarinda","23.33","98","1007","1.82","298","0","0","100","10000","overcast clouds","Clouds","2024-12-04 18:50:33"
"963","Samarinda","23.41","99","1007","1.48","317","0.11","0","100","10000","light rain","rain","2024-12-04 19:50:33"
"964","Samarinda","23.38","99","1007","1.4","303","2.73","0","100","10000","moderate rain","rain","2024-12-04 20:50:33"
"965","Samarinda","23.33","99","1008","1.09","299","3.65","0","100","10000","moderate rain","rain","2024-12-04 21:50:33"
"966","Samarinda","23.34","99","1009","1.13","330","1.15","0","100","10000","moderate rain","rain","2024-12-04 22:50:33"
"967","Samarinda","23.75","99","1009","0.59","304","0.32","0","100","10000","light rain","rain","2024-12-04 23:50:33"
"968","Samarinda","23.77","99","1009","0.34","300","3.65","0","100","10000","moderate rain","rain","2024-12-05 00:50:33"
"969","Samarinda","24.61","96","1009","0.69","281","2.05","0","100","10000","moderate rain","rain","2024-12-05 01:50:33"
"970","Samarinda","25.42","92","1009","1.21","280","0.18","0","100","10000","light rain","rain","2024-12-05 02:50:33"
"971","Samarinda","26.3","86","1008","1.6","280","1.19","0","100","10000","moderate rain","rain","2024-12-05 03:50:33"
"972","Samarinda","27.64","77","1007","1.25","276","0","0","100","10000","overcast clouds","Clouds","2024-12-05 04:50:33"
"973","Samarinda","28.39","73","1006","0.86","306","0","0","100","10000","overcast clouds","Clouds","2024-12-05 05:50:33"
"974","Samarinda","28.77","71","1006","0.6","327","2.05","0","100","10000","moderate rain","rain","2024-12-05 06:50:33"
"975","Samarinda","25.82","90","1006","1.41","37","2.73","0","100","10000","moderate rain","rain","2024-12-05 07:50:33"
"976","Samarinda","24.7","96","1006","1.97","34","0.42","0","100","3609","light rain","rain","2024-12-05 08:50:33"
"977","Samarinda","23.8","98","1007","2.15","41","0.27","0","100","10000","light rain","rain","2024-12-05 09:50:33"
"978","Samarinda","23.6","99","1008","1.62","39","0.49","0","100","6511","light rain","rain","2024-12-05 10:50:33"
"979","Samarinda","23.49","99","1009","1.19","46","0.5","0","100","5880","light rain","rain","2024-12-05 11:50:33"
"980","Samarinda","23.4","100","1010","0.65","76","0.33","0","100","10000","light rain","rain","2024-12-05 12:50:33"
"981","Samarinda","23.59","99","1009","0.28","243","0.27","0","100","10000","light rain","rain","2024-12-05 13:50:33"
"982","Samarinda","23.5","99","1009","0.6","229","0","0","100","10000","overcast clouds","Clouds","2024-12-05 14:50:33"
"983","Samarinda","23.41","99","1009","0.58","247","0","0","100","10000","overcast clouds","Clouds","2024-12-05 15:50:33"
"984","Samarinda","23.32","99","1008","0.72","304","0.13","0","100","10000","light rain","rain","2024-12-05 16:50:33"
"985","Samarinda","23.26","99","1007","0.93","315","0.32","0","100","10000","light rain","rain","2024-12-05 17:50:33"
"986","Samarinda","23.08","99","1008","1","305","0","0","92","10000","overcast clouds","Clouds","2024-12-05 18:50:33"
"987","Samarinda","22.83","99","1007","0.84","279","0.24","0","100","10000","light rain","rain","2024-12-05 19:50:33"
"988","Samarinda","22.7","99","1008","0.94","294","0.37","0","97","10000","light rain","rain","2024-12-05 20:50:33"
"989","Samarinda","22.56","99","1008","0.77","303","0","0","95","10000","overcast clouds","Clouds","2024-12-05 21:50:33"
"990","Samarinda","23.5","98","1009","1.05","320","0","0","93","10000","overcast clouds","Clouds","2024-12-05 22:50:33"
"991","Samarinda","25.04","93","1009","1.32","295","0","0","94","10000","overcast clouds","Clouds","2024-12-05 23:50:33"
"992","Samarinda","25.55","90","1010","1.52","298","0","0","98","10000","overcast clouds","Clouds","2024-12-06 00:50:33"
"993","Samarinda","28.11","76","1009","2.07","293","0","0","97","10000","overcast clouds","Clouds","2024-12-06 01:50:33"
"994","Samarinda","29.98","66","1008","2.24","290","0","0","95","10000","overcast clouds","Clouds","2024-12-06 02:50:33"
"995","Samarinda","30.02","65","1007","2.37","296","0","0","96","10000","overcast clouds","Clouds","2024-12-06 03:50:33"
"996","Samarinda","30.29","63","1007","2.14","301","0","0","97","10000","overcast clouds","Clouds","2024-12-06 04:50:33"
"997","Samarinda","31.51","57","1005","1.98","311","0","0","98","10000","overcast clouds","Clouds","2024-12-06 05:50:33"
"998","Samarinda","29.44","70","1005","1.83","323","0","0","99","10000","overcast clouds","Clouds","2024-12-06 06:50:33"
"999","Samarinda","27.54","86","1005","1.13","53","0","0","100","10000","overcast clouds","Clouds","2024-12-06 07:50:33"
"1000","Samarinda","25.52","95","1005","0.97","44","0","0","100","8607","overcast clouds","Clouds","2024-12-06 08:50:33"
"1001","Samarinda","24.58","97","1006","1.06","29","0","0","100","1947","overcast clouds","Clouds","2024-12-06 09:50:33"
"1002","Samarinda","24.12","98","1007","0.87","60","0","0","100","8569","overcast clouds","Clouds","2024-12-06 10:50:33"
"1003","Samarinda","23.78","99","1008","0.94","60","0","0","100","9849","overcast clouds","Clouds","2024-12-06 11:50:33"
"1004","Samarinda","23.64","99","1008","0.66","53","0.11","0","100","7146","light rain","rain","2024-12-06 12:50:33"
"1005","Samarinda","23.74","98","1009","0.36","289","0.56","0","100","6733","light rain","rain","2024-12-06 13:50:33"
"1006","Samarinda","23.8","97","1009","0.87","263","0.75","0","100","7151","light rain","rain","2024-12-06 14:50:33"
"1007","Samarinda","23.75","98","1008","0.81","249","2.19","0","100","8655","moderate rain","rain","2024-12-06 15:50:33"
"1008","Samarinda","23.52","99","1008","0.73","251","0.33","0","100","10000","light rain","rain","2024-12-06 16:50:33"
"1009","Samarinda","23.44","99","1008","0.93","300","2.05","0","100","10000","moderate rain","rain","2024-12-06 17:50:33"
"1010","Samarinda","23.3","99","1007","0.84","306","7.49","0","100","10000","heavy intensity rain","rain","2024-12-06 18:50:33"
"1011","Samarinda","23.15","99","1008","0.86","273","11.89","0","100","10000","heavy intensity rain","rain","2024-12-06 19:50:33"
"1012","Samarinda","22.98","99","1008","0.53","289","3.16","0","100","10000","moderate rain","rain","2024-12-06 20:50:33"
"1013","Samarinda","22.8","98","1008","0.66","292","0","0","100","10000","overcast clouds","Clouds","2024-12-06 21:50:33"
"1014","Samarinda","22.76","98","1008","0.6","318","0","0","100","10000","overcast clouds","Clouds","2024-12-06 22:50:33"
"1015","Samarinda","22.85","98","1009","0.7","358","0","0","100","10000","overcast clouds","Clouds","2024-12-06 23:50:33"
"1016","Samarinda","23.02","98","1009","0.51","2","0","0","100","10000","overcast clouds","Clouds","2024-12-07 00:50:33"
"1017","Samarinda","23.45","98","1009","0.26","360","0","0","100","10000","overcast clouds","Clouds","2024-12-07 01:50:34"
"1018","Samarinda","24.02","96","1009","0.82","356","0","0","100","10000","overcast clouds","Clouds","2024-12-07 02:50:33"
"1019","Samarinda","24.49","94","1008","0.83","17","0","0","100","10000","overcast clouds","Clouds","2024-12-07 03:50:34"
"1020","Samarinda","24.45","95","1008","0.2","15","0","0","100","10000","overcast clouds","Clouds","2024-12-07 04:50:34"
"1021","Samarinda","24.67","94","1007","0.3","303","0","0","100","10000","overcast clouds","Clouds","2024-12-07 05:50:33"
"1022","Samarinda","26.71","82","1006","0.75","345","0","0","99","10000","overcast clouds","Clouds","2024-12-07 06:50:33"
"1023","Samarinda","26.52","85","1006","0.91","330","0","0","100","10000","overcast clouds","Clouds","2024-12-07 07:50:34"
"1024","Samarinda","25.86","89","1006","0.76","343","0.37","0","100","10000","light rain","rain","2024-12-07 08:50:34"
"1025","Samarinda","25.09","92","1007","0.54","347","0","0","100","10000","overcast clouds","Clouds","2024-12-07 09:50:33"
"1026","Samarinda","24.7","93","1008","0.32","7","0","0","100","10000","overcast clouds","Clouds","2024-12-07 10:50:33"
"1027","Samarinda","24.44","94","1008","0.59","44","0","0","100","10000","overcast clouds","Clouds","2024-12-07 11:50:33"
"1028","Samarinda","24.63","94","1009","0.74","55","0","0","100","10000","overcast clouds","Clouds","2024-12-07 12:50:34"
"1029","Samarinda","24.45","95","1009","0.72","68","0","0","100","10000","overcast clouds","Clouds","2024-12-07 13:50:34"
"1030","Samarinda","24.2","96","1009","0.85","32","0","0","100","10000","overcast clouds","Clouds","2024-12-07 14:50:34"
"1031","Samarinda","24.28","94","1008","0.68","30","0","0","100","10000","overcast clouds","Clouds","2024-12-07 15:50:34"
"1032","Samarinda","23.84","96","1008","0.85","5","0","0","100","10000","overcast clouds","Clouds","2024-12-07 16:50:33"
"1033","Samarinda","23.7","96","1007","1.14","351","0.97","0","100","10000","light rain","rain","2024-12-07 17:50:34"
"1034","Samarinda","23.17","99","1007","0.88","341","0","0","100","10000","overcast clouds","Clouds","2024-12-07 18:50:34"
"1035","Samarinda","23.74","97","1007","0.64","298","0","0","100","10000","overcast clouds","Clouds","2024-12-07 19:50:34"
"1036","Samarinda","23.58","98","1007","0.5","320","0","0","100","10000","overcast clouds","Clouds","2024-12-07 20:50:34"
"1037","Samarinda","23.59","98","1008","0.7","352","0","0","100","10000","overcast clouds","Clouds","2024-12-07 21:50:34"
"1038","Samarinda","24.31","96","1008","0.34","337","0","0","100","10000","overcast clouds","Clouds","2024-12-07 22:50:34"
"1039","Samarinda","25.35","93","1009","0.39","347","0","0","100","10000","overcast clouds","Clouds","2024-12-07 23:50:34"
"1040","Samarinda","27.17","85","1009","0.57","13","0","0","100","10000","overcast clouds","Clouds","2024-12-08 00:50:34"
"1041","Samarinda","25.53","95","1009","0.52","345","0","0","100","10000","overcast clouds","Clouds","2024-12-08 01:50:34"
"1042","Samarinda","27.43","86","1008","0.52","306","0","0","100","10000","overcast clouds","Clouds","2024-12-08 02:50:34"
"1043","Samarinda","27.72","84","1007","0.45","252","0.39","0","100","10000","light rain","rain","2024-12-08 03:50:34"
"1044","Samarinda","26.82","90","1007","0.57","251","0","0","100","10000","overcast clouds","Clouds","2024-12-08 04:50:34"
"1045","Samarinda","26.28","93","1006","0.71","232","0","0","100","10000","overcast clouds","Clouds","2024-12-08 05:50:34"
"1046","Samarinda","25.76","95","1005","0.45","223","0","0","100","10000","overcast clouds","Clouds","2024-12-08 06:50:34"
"1047","Samarinda","27.9","85","1005","1.17","231","0","0","90","10000","overcast clouds","Clouds","2024-12-08 07:50:34"
"1048","Samarinda","26.45","95","1005","0.47","249","0","0","91","10000","overcast clouds","Clouds","2024-12-08 08:50:34"
"1049","Samarinda","25.3","97","1006","0.43","37","0","0","93","10000","overcast clouds","Clouds","2024-12-08 09:50:34"
"1050","Samarinda","24.92","98","1007","0.85","58","0","0","95","10000","overcast clouds","Clouds","2024-12-08 10:50:34"
"1051","Samarinda","24.72","99","1008","0.92","56","0","0","96","10000","overcast clouds","Clouds","2024-12-08 11:50:34"
"1052","Samarinda","24.65","98","1008","0.86","45","0","0","100","10000","overcast clouds","Clouds","2024-12-08 12:50:34"
"1053","Samarinda","24.25","99","1008","0.8","29","0","0","82","10000","broken clouds","Clouds","2024-12-08 13:50:34"
"1054","Samarinda","24","99","1008","0.6","26","0","0","86","10000","overcast clouds","Clouds","2024-12-08 14:50:34"
"1055","Samarinda","23.9","99","1008","0.7","17","0","0","85","10000","overcast clouds","Clouds","2024-12-08 15:50:34"
"1056","Samarinda","23.73","99","1007","0.66","5","0","0","86","10000","overcast clouds","Clouds","2024-12-08 16:50:34"
"1057","Samarinda","23.57","99","1007","0.6","350","0","0","84","10000","broken clouds","Clouds","2024-12-08 17:50:34"
"1058","Samarinda","23.58","99","1006","0.88","349","0","0","88","10000","overcast clouds","Clouds","2024-12-08 18:50:34"
"1059","Samarinda","23.82","98","1006","0.76","341","0","0","100","10000","overcast clouds","Clouds","2024-12-08 19:50:34"
"1060","Samarinda","23.7","98","1007","0.45","329","0","0","100","10000","overcast clouds","Clouds","2024-12-08 20:50:34"
"1061","Samarinda","23.49","99","1007","0.39","341","0","0","99","10000","overcast clouds","Clouds","2024-12-08 21:50:34"
"1062","Samarinda","24.39","97","1007","0.38","310","0","0","96","10000","overcast clouds","Clouds","2024-12-08 22:50:34"
"1063","Samarinda","25.89","92","1008","0.67","318","0","0","97","10000","overcast clouds","Clouds","2024-12-08 23:50:34"
"1064","Samarinda","27.39","85","1008","0.57","311","0","0","95","10000","overcast clouds","Clouds","2024-12-09 00:50:34"
"1065","Samarinda","27.9","89","1008","0.19","273","0","0","98","7058","overcast clouds","Clouds","2024-12-09 01:50:34"
"1066","Samarinda","29.08","82","1007","0.12","171","0","0","99","10000","overcast clouds","Clouds","2024-12-09 02:50:34"
"1067","Samarinda","32.29","62","1006","0.38","252","0","0","91","10000","overcast clouds","Clouds","2024-12-09 03:50:34"
"1068","Samarinda","30.39","73","1005","0.69","239","0","0","89","10000","overcast clouds","Clouds","2024-12-09 04:50:34"
"1069","Samarinda","29.15","82","1005","0.85","228","0","0","91","8584","overcast clouds","Clouds","2024-12-09 05:50:34"
"1070","Samarinda","28.75","86","1004","1.13","198","1.19","0","99","9311","moderate rain","rain","2024-12-09 06:50:34"
"1071","Samarinda","28.73","87","1004","1.59","177","0","0","74","7988","broken clouds","Clouds","2024-12-09 07:50:34"
"1072","Samarinda","27.11","94","1004","1.36","169","1.25","0","71","7349","moderate rain","rain","2024-12-09 08:50:34"
"1073","Samarinda","25.41","96","1005","1.29","151","1.12","0","78","10000","moderate rain","rain","2024-12-09 09:50:34"
"1074","Samarinda","24.68","97","1006","1.27","147","0","0","81","10000","broken clouds","Clouds","2024-12-09 10:50:34"
"1075","Samarinda","24.54","98","1006","1.09","145","0","0","80","10000","broken clouds","Clouds","2024-12-09 11:50:34"
"1076","Samarinda","24.5","97","1007","0.87","158","0","0","86","10000","overcast clouds","Clouds","2024-12-09 12:50:34"
"1077","Samarinda","24.47","98","1007","0.85","175","0","0","95","10000","overcast clouds","Clouds","2024-12-09 13:50:34"
"1078","Samarinda","24.58","98","1007","0.58","172","0","0","97","10000","overcast clouds","Clouds","2024-12-09 14:50:34"
"1079","Samarinda","24.56","98","1006","0.68","209","0","0","97","10000","overcast clouds","Clouds","2024-12-09 15:50:34"
"1080","Samarinda","24.47","98","1006","0.62","228","0","0","98","10000","overcast clouds","Clouds","2024-12-09 16:50:34"
"1081","Samarinda","24.13","99","1006","0.82","195","0","0","98","3953","overcast clouds","Clouds","2024-12-09 17:50:34"
"1082","Samarinda","23.86","99","1006","0.66","190","0","0","100","3971","overcast clouds","Clouds","2024-12-09 18:50:34"
"1083","Samarinda","24.03","97","1006","0.5","286","0","0","100","10000","overcast clouds","Clouds","2024-12-09 19:50:34"
"1084","Samarinda","23.87","98","1006","0.68","268","0","0","100","10000","overcast clouds","Clouds","2024-12-09 20:50:34"
"1085","Samarinda","23.85","98","1007","0.5","250","0","0","100","10000","overcast clouds","Clouds","2024-12-09 21:50:34"
"1086","Samarinda","23.97","98","1007","0.14","39","0","0","100","10000","overcast clouds","Clouds","2024-12-09 22:50:34"
"1087","Samarinda","24.29","97","1008","0.22","321","0","0","100","10000","overcast clouds","Clouds","2024-12-09 23:50:34"
"1088","Samarinda","24.78","96","1008","0.38","360","0","0","100","10000","overcast clouds","Clouds","2024-12-10 00:50:34"
"1089","Samarinda","25.35","95","1008","0.11","218","0","0","100","10000","overcast clouds","Clouds","2024-12-10 01:50:34"
"1090","Samarinda","26.28","92","1007","0.19","180","0","0","99","10000","overcast clouds","Clouds","2024-12-10 02:50:34"
"1091","Samarinda","27.32","86","1007","0.64","189","0","0","99","10000","overcast clouds","Clouds","2024-12-10 03:50:34"
"1092","Samarinda","29.55","72","1006","0.94","184","0","0","96","10000","overcast clouds","Clouds","2024-12-10 04:50:35"
"1093","Samarinda","30.13","65","1005","1.11","180","0","0","95","10000","overcast clouds","Clouds","2024-12-10 05:50:34"
"1094","Samarinda","29.72","68","1004","1.01","159","0","0","100","10000","overcast clouds","Clouds","2024-12-10 06:50:34"
"1095","Samarinda","28.45","77","1004","1.18","126","0","0","100","10000","overcast clouds","Clouds","2024-12-10 07:50:34"
